,instance,m,n,repeat,population,generation,literature,cmax,time,gap,var_cmax,std_cmax,mean_cmax,var_time,std_time,mean_time,use_const_init_sol,mutation_size
1386,5_100_04,5,100,86,15,10,1228,1204,"3,19096112251282","-0,0199335548172757","72,9531","8,54125868944385","1204,13","0,0133812580533009","0,115677387821912","3,30569412708282",Muller,2
1387,5_100_04,5,100,87,15,10,1228,1210,"3,15735268592834","-0,0148760330578512","72,9531","8,54125868944385","1204,13","0,0133812580533009","0,115677387821912","3,30569412708282",Muller,2
1388,5_100_04,5,100,88,15,10,1228,1205,"3,41022109985352","-0,0190871369294606","72,9531","8,54125868944385","1204,13","0,0133812580533009","0,115677387821912","3,30569412708282",Muller,2
1389,5_100_04,5,100,89,15,10,1228,1199,"3,27480673789978","-0,02418682235196","72,9531","8,54125868944385","1204,13","0,0133812580533009","0,115677387821912","3,30569412708282",Muller,2
1390,5_100_04,5,100,90,15,10,1228,1180,"3,39560317993164","-0,0406779661016949","72,9531","8,54125868944385","1204,13","0,0133812580533009","0,115677387821912","3,30569412708282",Muller,2
1391,5_100_04,5,100,91,15,10,1228,1214,"3,23438930511475","-0,0115321252059308","72,9531","8,54125868944385","1204,13","0,0133812580533009","0,115677387821912","3,30569412708282",Muller,2
1392,5_100_04,5,100,92,15,10,1228,1205,"3,25737357139587","-0,0190871369294606","72,9531","8,54125868944385","1204,13","0,0133812580533009","0,115677387821912","3,30569412708282",Muller,2
1393,5_100_04,5,100,93,15,10,1228,1202,"3,1960232257843","-0,021630615640599","72,9531","8,54125868944385","1204,13","0,0133812580533009","0,115677387821912","3,30569412708282",Muller,2
1394,5_100_04,5,100,94,15,10,1228,1211,"3,36307263374329","-0,014037985136251","72,9531","8,54125868944385","1204,13","0,0133812580533009","0,115677387821912","3,30569412708282",Muller,2
1395,5_100_04,5,100,95,15,10,1228,1203,"3,1345272064209","-0,0207813798836243","72,9531","8,54125868944385","1204,13","0,0133812580533009","0,115677387821912","3,30569412708282",Muller,2
1396,5_100_04,5,100,96,15,10,1228,1191,"3,40007567405701","-0,0310663308144416","72,9531","8,54125868944385","1204,13","0,0133812580533009","0,115677387821912","3,30569412708282",Muller,2
1397,5_100_04,5,100,97,15,10,1228,1199,"3,4547061920166","-0,02418682235196","72,9531","8,54125868944385","1204,13","0,0133812580533009","0,115677387821912","3,30569412708282",Muller,2
1398,5_100_04,5,100,98,15,10,1228,1204,"3,28429937362671","-0,0199335548172757","72,9531","8,54125868944385","1204,13","0,0133812580533009","0,115677387821912","3,30569412708282",Muller,2
1399,5_100_04,5,100,99,15,10,1228,1211,"3,41219615936279","-0,014037985136251","72,9531","8,54125868944385","1204,13","0,0133812580533009","0,115677387821912","3,30569412708282",Muller,2
1400,5_100_05,5,100,0,15,10,1374,1374,"3,30380725860596",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1401,5_100_05,5,100,1,15,10,1374,1374,"3,2402515411377",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1402,5_100_05,5,100,2,15,10,1374,1374,"3,20783638954163",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1403,5_100_05,5,100,3,15,10,1374,1374,"3,08063888549805",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1404,5_100_05,5,100,4,15,10,1374,1374,"3,45171999931335",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1405,5_100_05,5,100,5,15,10,1374,1374,"3,33684587478638",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1406,5_100_05,5,100,6,15,10,1374,1374,"3,23442649841309",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1407,5_100_05,5,100,7,15,10,1374,1374,"3,26550006866455",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1408,5_100_05,5,100,8,15,10,1374,1374,"3,4173412322998",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1409,5_100_05,5,100,9,15,10,1374,1374,"3,34006595611572",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1410,5_100_05,5,100,10,15,10,1374,1374,"3,17698645591736",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1411,5_100_05,5,100,11,15,10,1374,1374,"3,29200387001038",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1412,5_100_05,5,100,12,15,10,1374,1374,"3,33180284500122",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1413,5_100_05,5,100,13,15,10,1374,1374,"3,42808318138123",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1414,5_100_05,5,100,14,15,10,1374,1374,"3,31036758422852",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1415,5_100_05,5,100,15,15,10,1374,1374,"3,27282643318176",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1416,5_100_05,5,100,16,15,10,1374,1374,"3,35743427276611",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1417,5_100_05,5,100,17,15,10,1374,1374,"3,29400730133057",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1418,5_100_05,5,100,18,15,10,1374,1374,"3,369704246521",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1419,5_100_05,5,100,19,15,10,1374,1374,"3,37671566009521",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1420,5_100_05,5,100,20,15,10,1374,1374,"3,25123429298401",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1421,5_100_05,5,100,21,15,10,1374,1374,"3,32305359840393",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1422,5_100_05,5,100,22,15,10,1374,1374,"3,14241480827332",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1423,5_100_05,5,100,23,15,10,1374,1374,"3,18941211700439",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1424,5_100_05,5,100,24,15,10,1374,1374,"3,26637196540833",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1425,5_100_05,5,100,25,15,10,1374,1374,"3,22677898406982",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1426,5_100_05,5,100,26,15,10,1374,1374,"3,0668933391571",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1427,5_100_05,5,100,27,15,10,1374,1374,"3,28467178344727",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1428,5_100_05,5,100,28,15,10,1374,1374,"3,42285633087158",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1429,5_100_05,5,100,29,15,10,1374,1374,"3,27775859832764",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1430,5_100_05,5,100,30,15,10,1374,1374,"3,47915768623352",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1431,5_100_05,5,100,31,15,10,1374,1374,"3,29806590080261",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1432,5_100_05,5,100,32,15,10,1374,1374,"3,33757162094116",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1433,5_100_05,5,100,33,15,10,1374,1374,"2,95913624763489",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1434,5_100_05,5,100,34,15,10,1374,1374,"3,37473487854004",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1435,5_100_05,5,100,35,15,10,1374,1374,"3,3072772026062",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1436,5_100_05,5,100,36,15,10,1374,1374,"3,42829179763794",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1437,5_100_05,5,100,37,15,10,1374,1374,"3,23788523674011",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1438,5_100_05,5,100,38,15,10,1374,1374,"3,15919637680054",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1439,5_100_05,5,100,39,15,10,1374,1374,"3,21151471138",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1440,5_100_05,5,100,40,15,10,1374,1374,"3,26658296585083",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1441,5_100_05,5,100,41,15,10,1374,1374,"3,22793459892273",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1442,5_100_05,5,100,42,15,10,1374,1374,"3,34719681739807",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1443,5_100_05,5,100,43,15,10,1374,1374,"3,392249584198",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1444,5_100_05,5,100,44,15,10,1374,1374,"3,34571552276611",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1445,5_100_05,5,100,45,15,10,1374,1374,"3,31796264648437",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1446,5_100_05,5,100,46,15,10,1374,1374,"3,39002013206482",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1447,5_100_05,5,100,47,15,10,1374,1374,"3,31637644767761",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1448,5_100_05,5,100,48,15,10,1374,1374,"3,2487895488739",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1449,5_100_05,5,100,49,15,10,1374,1374,"3,3739287853241",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1450,5_100_05,5,100,50,15,10,1374,1374,"3,07933449745178",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1451,5_100_05,5,100,51,15,10,1374,1374,"3,58260822296143",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1452,5_100_05,5,100,52,15,10,1374,1374,"3,52038884162903",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1453,5_100_05,5,100,53,15,10,1374,1374,"3,33753561973572",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1454,5_100_05,5,100,54,15,10,1374,1374,"3,27067422866821",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1455,5_100_05,5,100,55,15,10,1374,1374,"3,48587799072266",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1456,5_100_05,5,100,56,15,10,1374,1374,"3,2755331993103",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1457,5_100_05,5,100,57,15,10,1374,1374,"3,40317916870117",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1458,5_100_05,5,100,58,15,10,1374,1374,"3,3175573348999",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1459,5_100_05,5,100,59,15,10,1374,1374,"3,21470141410828",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1460,5_100_05,5,100,60,15,10,1374,1374,"3,13806700706482",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1461,5_100_05,5,100,61,15,10,1374,1374,"3,48831367492676",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1462,5_100_05,5,100,62,15,10,1374,1374,"3,08472490310669",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1463,5_100_05,5,100,63,15,10,1374,1374,"3,44940686225891",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1464,5_100_05,5,100,64,15,10,1374,1374,"3,25467419624329",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1465,5_100_05,5,100,65,15,10,1374,1374,"3,50263071060181",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1466,5_100_05,5,100,66,15,10,1374,1374,"3,38115501403809",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1467,5_100_05,5,100,67,15,10,1374,1374,"3,04007124900818",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1468,5_100_05,5,100,68,15,10,1374,1374,"3,27304220199585",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1469,5_100_05,5,100,69,15,10,1374,1374,"3,39328289031982",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1470,5_100_05,5,100,70,15,10,1374,1374,"3,26586842536926",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1471,5_100_05,5,100,71,15,10,1374,1374,"3,50449538230896",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1472,5_100_05,5,100,72,15,10,1374,1374,"3,50809288024902",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1473,5_100_05,5,100,73,15,10,1374,1374,"3,48745727539062",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1474,5_100_05,5,100,74,15,10,1374,1374,"3,27667331695557",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1475,5_100_05,5,100,75,15,10,1374,1374,"3,11053228378296",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1476,5_100_05,5,100,76,15,10,1374,1374,"3,2541675567627",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1477,5_100_05,5,100,77,15,10,1374,1374,"3,31747460365295",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1478,5_100_05,5,100,78,15,10,1374,1374,"3,36481094360352",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1479,5_100_05,5,100,79,15,10,1374,1374,"3,27849078178406",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1480,5_100_05,5,100,80,15,10,1374,1374,"3,39734745025635",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1481,5_100_05,5,100,81,15,10,1374,1374,"3,1957893371582",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1482,5_100_05,5,100,82,15,10,1374,1374,"3,31975197792053",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1483,5_100_05,5,100,83,15,10,1374,1374,"3,29140710830688",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1484,5_100_05,5,100,84,15,10,1374,1374,"3,23586201667786",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1485,5_100_05,5,100,85,15,10,1374,1374,"3,18139290809631",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1486,5_100_05,5,100,86,15,10,1374,1374,"3,35775876045227",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1487,5_100_05,5,100,87,15,10,1374,1374,"3,44289326667786",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1488,5_100_05,5,100,88,15,10,1374,1374,"3,31699800491333",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1489,5_100_05,5,100,89,15,10,1374,1374,"3,32385849952698",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1490,5_100_05,5,100,90,15,10,1374,1374,"3,58305668830872",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1491,5_100_05,5,100,91,15,10,1374,1374,"3,39129304885864",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1492,5_100_05,5,100,92,15,10,1374,1374,"3,32537984848022",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1493,5_100_05,5,100,93,15,10,1374,1374,"3,30607843399048",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1494,5_100_05,5,100,94,15,10,1374,1374,"3,21753573417664",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1495,5_100_05,5,100,95,15,10,1374,1374,"3,14974117279053",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1496,5_100_05,5,100,96,15,10,1374,1374,"3,48793268203735",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1497,5_100_05,5,100,97,15,10,1374,1374,"3,3483510017395",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1498,5_100_05,5,100,98,15,10,1374,1374,"3,34845042228699",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1499,5_100_05,5,100,99,15,10,1374,1374,"3,05380153656006",0,0,0,1374,"0,0144149092439403","0,120062105778386","3,30694902658462",Muller,2
1500,2_10_01,2,10,0,7,10,242,242,"0,0289096832275391",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1501,2_10_01,2,10,1,7,10,242,242,"0,0289516448974609",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1502,2_10_01,2,10,2,7,10,242,242,"0,0306591987609863",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1503,2_10_01,2,10,3,7,10,242,242,"0,0286858081817627",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1504,2_10_01,2,10,4,7,10,242,242,"0,0293607711791992",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1505,2_10_01,2,10,5,7,10,242,242,"0,0329639911651611",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1506,2_10_01,2,10,6,7,10,242,242,"0,0300116539001465",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1507,2_10_01,2,10,7,7,10,242,242,"0,0296251773834229",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1508,2_10_01,2,10,8,7,10,242,242,"0,0304288864135742",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1509,2_10_01,2,10,9,7,10,242,242,"0,0320396423339844",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1510,2_10_01,2,10,10,7,10,242,242,"0,0272583961486816",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1511,2_10_01,2,10,11,7,10,242,242,"0,0313529968261719",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1512,2_10_01,2,10,12,7,10,242,242,"0,0308775901794434",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1513,2_10_01,2,10,13,7,10,242,242,"0,0300211906433105",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1514,2_10_01,2,10,14,7,10,242,242,"0,029740571975708",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1515,2_10_01,2,10,15,7,10,242,242,"0,0298075675964355",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1516,2_10_01,2,10,16,7,10,242,242,"0,0285794734954834",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1517,2_10_01,2,10,17,7,10,242,242,"0,0286500453948975",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1518,2_10_01,2,10,18,7,10,242,242,"0,0306141376495361",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1519,2_10_01,2,10,19,7,10,242,242,"0,0299465656280518",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1520,2_10_01,2,10,20,7,10,242,242,"0,0297636985778809",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1521,2_10_01,2,10,21,7,10,242,242,"0,0291745662689209",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1522,2_10_01,2,10,22,7,10,242,242,"0,0292160511016846",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1523,2_10_01,2,10,23,7,10,242,242,"0,0292356014251709",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1524,2_10_01,2,10,24,7,10,242,242,"0,0287940502166748",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1525,2_10_01,2,10,25,7,10,242,242,"0,0274598598480225",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1526,2_10_01,2,10,26,7,10,242,242,"0,0306577682495117",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1527,2_10_01,2,10,27,7,10,242,242,"0,0314362049102783",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1528,2_10_01,2,10,28,7,10,242,242,"0,0282511711120605",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1529,2_10_01,2,10,29,7,10,242,242,"0,029609203338623",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1530,2_10_01,2,10,30,7,10,242,242,"0,0273280143737793",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1531,2_10_01,2,10,31,7,10,242,242,"0,0305030345916748",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1532,2_10_01,2,10,32,7,10,242,242,"0,0287373065948486",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1533,2_10_01,2,10,33,7,10,242,242,"0,0273685455322266",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1534,2_10_01,2,10,34,7,10,242,242,"0,0282824039459229",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1535,2_10_01,2,10,35,7,10,242,242,"0,0328221321105957",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1536,2_10_01,2,10,36,7,10,242,242,"0,0304079055786133",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1537,2_10_01,2,10,37,7,10,242,242,"0,0302598476409912",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1538,2_10_01,2,10,38,7,10,242,242,"0,0324773788452148",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1539,2_10_01,2,10,39,7,10,242,242,"0,0305893421173096",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1540,2_10_01,2,10,40,7,10,242,242,"0,028745174407959",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1541,2_10_01,2,10,41,7,10,242,242,"0,0297741889953613",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1542,2_10_01,2,10,42,7,10,242,242,"0,0318269729614258",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1543,2_10_01,2,10,43,7,10,242,242,"0,0298199653625488",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1544,2_10_01,2,10,44,7,10,242,242,"0,0301525592803955",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1545,2_10_01,2,10,45,7,10,242,242,"0,0294249057769775",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1546,2_10_01,2,10,46,7,10,242,242,"0,03218674659729",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1547,2_10_01,2,10,47,7,10,242,242,"0,0306265354156494",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1548,2_10_01,2,10,48,7,10,242,242,"0,0289223194122314",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1549,2_10_01,2,10,49,7,10,242,242,"0,0288901329040527",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1550,2_10_01,2,10,50,7,10,242,242,"0,0294704437255859",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1551,2_10_01,2,10,51,7,10,242,242,"0,0324227809906006",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1552,2_10_01,2,10,52,7,10,242,242,"0,029815673828125",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1553,2_10_01,2,10,53,7,10,242,242,"0,0296764373779297",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1554,2_10_01,2,10,54,7,10,242,242,"0,0292229652404785",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1555,2_10_01,2,10,55,7,10,242,242,"0,0297398567199707",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1556,2_10_01,2,10,56,7,10,242,242,"0,0277454853057861",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1557,2_10_01,2,10,57,7,10,242,242,"0,0291867256164551",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1558,2_10_01,2,10,58,7,10,242,242,"0,0305192470550537",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1559,2_10_01,2,10,59,7,10,242,242,"0,0295076370239258",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1560,2_10_01,2,10,60,7,10,242,242,"0,0300261974334717",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1561,2_10_01,2,10,61,7,10,242,242,"0,0301845073699951",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1562,2_10_01,2,10,62,7,10,242,242,"0,0308101177215576",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1563,2_10_01,2,10,63,7,10,242,242,"0,0301468372344971",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1564,2_10_01,2,10,64,7,10,242,242,"0,0304055213928223",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1565,2_10_01,2,10,65,7,10,242,242,"0,0303237438201904",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
1566,2_10_01,2,10,66,7,10,242,242,"0,0309746265411377",0,0,0,242,"1,70670010822391E-06","0,00130640732860158","0,029896924495697",Muller,1
