,struct,instance,m,n,repeat,population,generation,literature,cmax,time,gap,var_cmax,std_cmax,mean_cmax,var_time,std_time,mean_time,use_const_init_sol,mutation_size
2117,N,2_100_02,2,100,17,30,10,2690,2843,"5,62039685249329","0,0538163911361238","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2118,N,2_100_02,2,100,18,30,10,2690,2793,"5,46822071075439","0,0368779090583602","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2119,N,2_100_02,2,100,19,30,10,2690,2802,"5,28251886367798","0,039971448965025","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2120,N,2_100_02,2,100,20,30,10,2690,2828,"5,34859800338745","0,0487977369165488","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2121,N,2_100_02,2,100,21,30,10,2690,2810,"5,19102621078491","0,0427046263345196","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2122,N,2_100_02,2,100,22,30,10,2690,2824,"5,34991502761841","0,0474504249291785","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2123,N,2_100_02,2,100,23,30,10,2690,2840,"4,9071695804596","0,0528169014084507","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2124,N,2_100_02,2,100,24,30,10,2690,2840,"5,43638277053833","0,0528169014084507","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2125,N,2_100_02,2,100,25,30,10,2690,2830,"5,62050843238831","0,049469964664311","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2126,N,2_100_02,2,100,26,30,10,2690,2819,"5,21281933784485","0,045760908123448","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2127,N,2_100_02,2,100,27,30,10,2690,2827,"5,39953827857971","0,048461266360099","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2128,N,2_100_02,2,100,28,30,10,2690,2830,"5,12681078910828","0,049469964664311","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2129,N,2_100_02,2,100,29,30,10,2690,2830,"5,41912198066711","0,049469964664311","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2130,N,2_100_02,2,100,30,30,10,2690,2821,"5,44148302078247","0,0464374335342077","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2131,N,2_100_02,2,100,31,30,10,2690,2820,"5,2813777923584","0,0460992907801418","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2132,N,2_100_02,2,100,32,30,10,2690,2803,"5,49677968025208","0,0403139493399929","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2133,N,2_100_02,2,100,33,30,10,2690,2814,"5,4902515411377","0,0440653873489694","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2134,N,2_100_02,2,100,34,30,10,2690,2823,"5,64198899269104","0,0471130003542331","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2135,N,2_100_02,2,100,35,30,10,2690,2812,"5,68260979652405","0,0433854907539118","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2136,N,2_100_02,2,100,36,30,10,2690,2812,"5,30488896369934","0,0433854907539118","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2137,N,2_100_02,2,100,37,30,10,2690,2824,"5,70552897453308","0,0474504249291785","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2138,N,2_100_02,2,100,38,30,10,2690,2811,"5,64563250541687","0,0430451796513696","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2139,N,2_100_02,2,100,39,30,10,2690,2818,"5,32234859466553","0,0454222853087296","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2140,N,2_100_02,2,100,40,30,10,2690,2822,"5,30924844741821","0,0467753366406804","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2141,N,2_100_02,2,100,41,30,10,2690,2836,"5,47246050834656","0,0514809590973202","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2142,N,2_100_02,2,100,42,30,10,2690,2819,"5,38413333892822","0,045760908123448","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2143,N,2_100_02,2,100,43,30,10,2690,2832,"5,4349536895752","0,0501412429378531","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2144,N,2_100_02,2,100,44,30,10,2690,2826,"5,70846152305603","0,0481245576786978","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2145,N,2_100_02,2,100,45,30,10,2690,2806,"5,51334667205811","0,0413399857448325","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2146,N,2_100_02,2,100,46,30,10,2690,2822,"5,73063445091248","0,0467753366406804","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2147,N,2_100_02,2,100,47,30,10,2690,2836,"5,54542398452759","0,0514809590973202","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2148,N,2_100_02,2,100,48,30,10,2690,2807,"5,62126111984253","0,0416815105094407","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2149,N,2_100_02,2,100,49,30,10,2690,2815,"5,54479026794434","0,044404973357016","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2150,N,2_100_02,2,100,50,30,10,2690,2831,"5,2996244430542","0,0498057223595903","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2151,N,2_100_02,2,100,51,30,10,2690,2794,"5,64401745796204","0,0372226198997852","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2152,N,2_100_02,2,100,52,30,10,2690,2794,"5,29688096046448","0,0372226198997852","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2153,N,2_100_02,2,100,53,30,10,2690,2801,"5,33950638771057","0,0396287040342735","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2154,N,2_100_02,2,100,54,30,10,2690,2830,"5,59877872467041","0,049469964664311","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2155,N,2_100_02,2,100,55,30,10,2690,2818,"5,55998110771179","0,0454222853087296","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2156,N,2_100_02,2,100,56,30,10,2690,2836,"5,35682988166809","0,0514809590973202","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2157,N,2_100_02,2,100,57,30,10,2690,2824,"5,53424048423767","0,0474504249291785","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2158,N,2_100_02,2,100,58,30,10,2690,2849,"5,41360092163086","0,0558090558090558","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2159,N,2_100_02,2,100,59,30,10,2690,2831,"5,30837512016296","0,0498057223595903","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2160,N,2_100_02,2,100,60,30,10,2690,2820,"5,395836353302","0,0460992907801418","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2161,N,2_100_02,2,100,61,30,10,2690,2829,"5,68976378440857","0,0491339696005656","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2162,N,2_100_02,2,100,62,30,10,2690,2846,"5,38788723945618","0,0548137737174982","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2163,N,2_100_02,2,100,63,30,10,2690,2817,"5,38235998153687","0,0450834220802272","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2164,N,2_100_02,2,100,64,30,10,2690,2822,"5,16122221946716","0,0467753366406804","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2165,N,2_100_02,2,100,65,30,10,2690,2828,"5,37864589691162","0,0487977369165488","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2166,N,2_100_02,2,100,66,30,10,2690,2811,"5,37900590896606","0,0430451796513696","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2167,N,2_100_02,2,100,67,30,10,2690,2827,"5,34934139251709","0,048461266360099","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2168,N,2_100_02,2,100,68,30,10,2690,2808,"5,27701568603516","0,042022792022792","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2169,N,2_100_02,2,100,69,30,10,2690,2831,"5,29484534263611","0,0498057223595903","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2170,N,2_100_02,2,100,70,30,10,2690,2833,"5,40263772010803","0,0504765266501941","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2171,N,2_100_02,2,100,71,30,10,2690,2823,"5,24658203125","0,0471130003542331","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2172,N,2_100_02,2,100,72,30,10,2690,2831,"5,33863067626953","0,0498057223595903","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2173,N,2_100_02,2,100,73,30,10,2690,2820,"5,5548050403595","0,0460992907801418","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2174,N,2_100_02,2,100,74,30,10,2690,2840,"5,32493138313293","0,0528169014084507","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2175,N,2_100_02,2,100,75,30,10,2690,2820,"5,57793402671814","0,0460992907801418","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2176,N,2_100_02,2,100,76,30,10,2690,2846,"5,3607063293457","0,0548137737174982","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2177,N,2_100_02,2,100,77,30,10,2690,2833,"5,47519707679749","0,0504765266501941","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2178,N,2_100_02,2,100,78,30,10,2690,2829,"5,5188090801239","0,0491339696005656","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2179,N,2_100_02,2,100,79,30,10,2690,2825,"5,55927538871765","0,047787610619469","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2180,N,2_100_02,2,100,80,30,10,2690,2831,"5,40514826774597","0,0498057223595903","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2181,N,2_100_02,2,100,81,30,10,2690,2824,"5,64415240287781","0,0474504249291785","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2182,N,2_100_02,2,100,82,30,10,2690,2823,"5,62059593200684","0,0471130003542331","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2183,N,2_100_02,2,100,83,30,10,2690,2815,"5,6892557144165","0,044404973357016","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2184,N,2_100_02,2,100,84,30,10,2690,2829,"5,64931702613831","0,0491339696005656","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2185,N,2_100_02,2,100,85,30,10,2690,2832,"5,40466713905335","0,0501412429378531","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2186,N,2_100_02,2,100,86,30,10,2690,2831,"5,27531957626343","0,0498057223595903","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2187,N,2_100_02,2,100,87,30,10,2690,2839,"5,33507323265076","0,0524832687566044","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2188,N,2_100_02,2,100,88,30,10,2690,2822,"5,56789302825928","0,0467753366406804","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2189,N,2_100_02,2,100,89,30,10,2690,2823,"5,35958123207092","0,0471130003542331","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2190,N,2_100_02,2,100,90,30,10,2690,2813,"5,39740371704102","0,0437255599004621","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2191,N,2_100_02,2,100,91,30,10,2690,2838,"5,45714616775513","0,0521494009866103","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2192,N,2_100_02,2,100,92,30,10,2690,2819,"5,55062055587769","0,045760908123448","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2193,N,2_100_02,2,100,93,30,10,2690,2812,"5,40153527259827","0,0433854907539118","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2194,N,2_100_02,2,100,94,30,10,2690,2828,"5,05901527404785","0,0487977369165488","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2195,N,2_100_02,2,100,95,30,10,2690,2837,"5,06101202964783","0,0518152978498414","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2196,N,2_100_02,2,100,96,30,10,2690,2808,"5,43669486045837","0,042022792022792","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2197,N,2_100_02,2,100,97,30,10,2690,2822,"5,11796116828918","0,0467753366406804","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2198,N,2_100_02,2,100,98,30,10,2690,2816,"5,41807675361633","0,0447443181818182","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2199,N,2_100_02,2,100,99,30,10,2690,2833,"5,7478244304657","0,0504765266501941","134,6156","11,6023963042123","2823,62","0,0250697590326722","0,158334326766725","5,42794318675995",None,4
2200,N,2_100_03,2,100,0,30,10,2573,2686,"5,76750063896179","0,0420699925539836","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2201,N,2_100_03,2,100,1,30,10,2573,2702,"5,47711825370789","0,0477424130273871","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2202,N,2_100_03,2,100,2,30,10,2573,2692,"5,35685563087463","0,0442050520059435","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2203,N,2_100_03,2,100,3,30,10,2573,2683,"5,20552897453308","0,0409988818486769","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2204,N,2_100_03,2,100,4,30,10,2573,2681,"5,66434574127197","0,0402834763148079","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2205,N,2_100_03,2,100,5,30,10,2573,2690,"5,45664811134338","0,0434944237918216","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2206,N,2_100_03,2,100,6,30,10,2573,2682,"5,69360065460205","0,040641312453393","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2207,N,2_100_03,2,100,7,30,10,2573,2686,"5,76633596420288","0,0420699925539836","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2208,N,2_100_03,2,100,8,30,10,2573,2698,"5,24015140533447","0,0463306152705708","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2209,N,2_100_03,2,100,9,30,10,2573,2671,"5,47252583503723","0,0366903781355298","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2210,N,2_100_03,2,100,10,30,10,2573,2682,"5,36928868293762","0,040641312453393","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2211,N,2_100_03,2,100,11,30,10,2573,2688,"5,52671957015991","0,0427827380952381","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2212,N,2_100_03,2,100,12,30,10,2573,2715,"5,11356139183044","0,0523020257826888","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2213,N,2_100_03,2,100,13,30,10,2573,2701,"5,28550672531128","0,0473898556090337","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2214,N,2_100_03,2,100,14,30,10,2573,2680,"5,31355977058411","0,0399253731343284","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2215,N,2_100_03,2,100,15,30,10,2573,2682,"4,91333985328674","0,040641312453393","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2216,N,2_100_03,2,100,16,30,10,2573,2707,"5,309326171875","0,0495012929442187","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2217,N,2_100_03,2,100,17,30,10,2573,2686,"5,58977556228638","0,0420699925539836","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2218,N,2_100_03,2,100,18,30,10,2573,2681,"5,50771450996399","0,0402834763148079","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2219,N,2_100_03,2,100,19,30,10,2573,2660,"5,19147109985352","0,0327067669172932","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2220,N,2_100_03,2,100,20,30,10,2573,2649,"5,39867281913757","0,0286900717251793","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2221,N,2_100_03,2,100,21,30,10,2573,2681,"5,48114109039307","0,0402834763148079","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2222,N,2_100_03,2,100,22,30,10,2573,2685,"5,0379798412323","0,0417132216014898","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2223,N,2_100_03,2,100,23,30,10,2573,2701,"5,40596842765808","0,0473898556090337","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2224,N,2_100_03,2,100,24,30,10,2573,2699,"5,33617949485779","0,0466839570211189","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2225,N,2_100_03,2,100,25,30,10,2573,2702,"5,54765915870667","0,0477424130273871","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2226,N,2_100_03,2,100,26,30,10,2573,2701,"5,40731596946716","0,0473898556090337","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2227,N,2_100_03,2,100,27,30,10,2573,2680,"5,64569020271301","0,0399253731343284","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2228,N,2_100_03,2,100,28,30,10,2573,2669,"5,36124968528748","0,0359685275384039","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2229,N,2_100_03,2,100,29,30,10,2573,2679,"5,59217500686646","0,0395670026129153","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2230,N,2_100_03,2,100,30,30,10,2573,2680,"5,63616633415222","0,0399253731343284","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2231,N,2_100_03,2,100,31,30,10,2573,2688,"5,51038765907288","0,0427827380952381","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2232,N,2_100_03,2,100,32,30,10,2573,2679,"5,53657174110413","0,0395670026129153","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2233,N,2_100_03,2,100,33,30,10,2573,2699,"5,47465801239014","0,0466839570211189","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2234,N,2_100_03,2,100,34,30,10,2573,2687,"5,5870954990387","0,0424264979531076","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2235,N,2_100_03,2,100,35,30,10,2573,2702,"5,01398968696594","0,0477424130273871","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2236,N,2_100_03,2,100,36,30,10,2573,2685,"5,28115344047546","0,0417132216014898","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2237,N,2_100_03,2,100,37,30,10,2573,2686,"5,29353094100952","0,0420699925539836","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2238,N,2_100_03,2,100,38,30,10,2573,2682,"5,49019765853882","0,040641312453393","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2239,N,2_100_03,2,100,39,30,10,2573,2696,"5,19166231155396","0,0456231454005935","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2240,N,2_100_03,2,100,40,30,10,2573,2688,"5,47501611709595","0,0427827380952381","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2241,N,2_100_03,2,100,41,30,10,2573,2698,"5,52030158042908","0,0463306152705708","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2242,N,2_100_03,2,100,42,30,10,2573,2689,"5,65544390678406","0,0431387132763109","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2243,N,2_100_03,2,100,43,30,10,2573,2690,"5,42552614212036","0,0434944237918216","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2244,N,2_100_03,2,100,44,30,10,2573,2675,"5,59861946105957","0,0381308411214953","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2245,N,2_100_03,2,100,45,30,10,2573,2698,"5,69215226173401","0,0463306152705708","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2246,N,2_100_03,2,100,46,30,10,2573,2697,"5,82967638969421","0,0459770114942529","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2247,N,2_100_03,2,100,47,30,10,2573,2695,"5,49394226074219","0,0452690166975881","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2248,N,2_100_03,2,100,48,30,10,2573,2689,"5,45498704910278","0,0431387132763109","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2249,N,2_100_03,2,100,49,30,10,2573,2679,"5,36969423294067","0,0395670026129153","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2250,N,2_100_03,2,100,50,30,10,2573,2702,"5,54662537574768","0,0477424130273871","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2251,N,2_100_03,2,100,51,30,10,2573,2696,"5,25700521469116","0,0456231454005935","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2252,N,2_100_03,2,100,52,30,10,2573,2686,"5,50845003128052","0,0420699925539836","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2253,N,2_100_03,2,100,53,30,10,2573,2700,"5,31753754615784","0,047037037037037","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2254,N,2_100_03,2,100,54,30,10,2573,2692,"5,44662690162659","0,0442050520059435","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2255,N,2_100_03,2,100,55,30,10,2573,2683,"5,37330436706543","0,0409988818486769","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2256,N,2_100_03,2,100,56,30,10,2573,2681,"5,51771545410156","0,0402834763148079","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2257,N,2_100_03,2,100,57,30,10,2573,2694,"5,22187066078186","0,0449146250927988","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2258,N,2_100_03,2,100,58,30,10,2573,2690,"5,65733528137207","0,0434944237918216","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2259,N,2_100_03,2,100,59,30,10,2573,2701,"5,26331520080566","0,0473898556090337","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2260,N,2_100_03,2,100,60,30,10,2573,2660,"5,39600610733032","0,0327067669172932","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2261,N,2_100_03,2,100,61,30,10,2573,2685,"5,18348693847656","0,0417132216014898","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2262,N,2_100_03,2,100,62,30,10,2573,2695,"5,29291439056397","0,0452690166975881","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2263,N,2_100_03,2,100,63,30,10,2573,2683,"5,14397644996643","0,0409988818486769","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2264,N,2_100_03,2,100,64,30,10,2573,2700,"5,32330989837647","0,047037037037037","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2265,N,2_100_03,2,100,65,30,10,2573,2672,"5,75537776947022","0,0370508982035928","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2266,N,2_100_03,2,100,66,30,10,2573,2692,"5,47386646270752","0,0442050520059435","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
2267,N,2_100_03,2,100,67,30,10,2573,2673,"5,59447908401489","0,0374111485222596","152,1075","12,3331869360681","2687,85","0,0379489522093545","0,194804908073063","5,40856566905975",None,4
