,struct,instance,m,n,repeat,population,generation,literature,cmax,time,gap,var_cmax,std_cmax,mean_cmax,var_time,std_time,mean_time,use_const_init_sol,mutation_size
2101,N,2_100_02,2,100,1,30,10,2690,2807,"5,53648781776428","0,0416815105094407","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2102,N,2_100_02,2,100,2,30,10,2690,2811,"5,31458520889282","0,0430451796513696","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2103,N,2_100_02,2,100,3,30,10,2690,2830,"5,34349608421326","0,049469964664311","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2104,N,2_100_02,2,100,4,30,10,2690,2823,"5,15419030189514","0,0471130003542331","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2105,N,2_100_02,2,100,5,30,10,2690,2826,"5,19340991973877","0,0481245576786978","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2106,N,2_100_02,2,100,6,30,10,2690,2806,"5,22905087471008","0,0413399857448325","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2107,N,2_100_02,2,100,7,30,10,2690,2817,"5,30955171585083","0,0450834220802272","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2108,N,2_100_02,2,100,8,30,10,2690,2827,"5,5205192565918","0,048461266360099","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2109,N,2_100_02,2,100,9,30,10,2690,2831,"5,53285431861877","0,0498057223595903","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2110,N,2_100_02,2,100,10,30,10,2690,2836,"5,50002241134644","0,0514809590973202","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2111,N,2_100_02,2,100,11,30,10,2690,2821,"5,4399950504303","0,0464374335342077","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2112,N,2_100_02,2,100,12,30,10,2690,2814,"5,61451697349548","0,0440653873489694","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2113,N,2_100_02,2,100,13,30,10,2690,2794,"5,39285826683044","0,0372226198997852","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2114,N,2_100_02,2,100,14,30,10,2690,2808,"5,52972388267517","0,042022792022792","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2115,N,2_100_02,2,100,15,30,10,2690,2831,"5,09847807884216","0,0498057223595903","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2116,N,2_100_02,2,100,16,30,10,2690,2809,"5,13053965568543","0,0423638305446778","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2117,N,2_100_02,2,100,17,30,10,2690,2804,"5,48197245597839","0,0406562054208274","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2118,N,2_100_02,2,100,18,30,10,2690,2821,"5,26377677917481","0,0464374335342077","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2119,N,2_100_02,2,100,19,30,10,2690,2840,"5,11236166954041","0,0528169014084507","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2120,N,2_100_02,2,100,20,30,10,2690,2824,"5,36370992660522","0,0474504249291785","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2121,N,2_100_02,2,100,21,30,10,2690,2812,"5,47977137565613","0,0433854907539118","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2122,N,2_100_02,2,100,22,30,10,2690,2842,"5,61016917228699","0,0534834623504574","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2123,N,2_100_02,2,100,23,30,10,2690,2805,"5,40940427780151","0,0409982174688057","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2124,N,2_100_02,2,100,24,30,10,2690,2814,"5,09511256217957","0,0440653873489694","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2125,N,2_100_02,2,100,25,30,10,2690,2826,"5,2330641746521","0,0481245576786978","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2126,N,2_100_02,2,100,26,30,10,2690,2836,"5,3213837146759","0,0514809590973202","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2127,N,2_100_02,2,100,27,30,10,2690,2806,"5,67542028427124","0,0413399857448325","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2128,N,2_100_02,2,100,28,30,10,2690,2846,"5,6270158290863","0,0548137737174982","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2129,N,2_100_02,2,100,29,30,10,2690,2832,"5,47944593429565","0,0501412429378531","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2130,N,2_100_02,2,100,30,30,10,2690,2830,"5,79134440422058","0,049469964664311","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2131,N,2_100_02,2,100,31,30,10,2690,2815,"5,1825544834137","0,044404973357016","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2132,N,2_100_02,2,100,32,30,10,2690,2820,"5,33117270469666","0,0460992907801418","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2133,N,2_100_02,2,100,33,30,10,2690,2789,"5,54069781303406","0,0354965937612047","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2134,N,2_100_02,2,100,34,30,10,2690,2823,"5,41876554489136","0,0471130003542331","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2135,N,2_100_02,2,100,35,30,10,2690,2832,"5,36647653579712","0,0501412429378531","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2136,N,2_100_02,2,100,36,30,10,2690,2833,"5,21593284606934","0,0504765266501941","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2137,N,2_100_02,2,100,37,30,10,2690,2830,"5,2021050453186","0,049469964664311","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2138,N,2_100_02,2,100,38,30,10,2690,2801,"5,59138894081116","0,0396287040342735","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2139,N,2_100_02,2,100,39,30,10,2690,2822,"5,67876768112183","0,0467753366406804","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2140,N,2_100_02,2,100,40,30,10,2690,2828,"5,55700659751892","0,0487977369165488","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2141,N,2_100_02,2,100,41,30,10,2690,2826,"5,15148568153381","0,0481245576786978","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2142,N,2_100_02,2,100,42,30,10,2690,2801,"5,26997089385986","0,0396287040342735","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2143,N,2_100_02,2,100,43,30,10,2690,2800,"5,37123584747314","0,0392857142857143","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2144,N,2_100_02,2,100,44,30,10,2690,2837,"5,49875950813293","0,0518152978498414","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2145,N,2_100_02,2,100,45,30,10,2690,2814,"5,31099653244019","0,0440653873489694","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2146,N,2_100_02,2,100,46,30,10,2690,2835,"5,06403779983521","0,0511463844797178","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2147,N,2_100_02,2,100,47,30,10,2690,2784,"5,13143920898438","0,033764367816092","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2148,N,2_100_02,2,100,48,30,10,2690,2831,"5,54340243339539","0,0498057223595903","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2149,N,2_100_02,2,100,49,30,10,2690,2817,"5,40062999725342","0,0450834220802272","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2150,N,2_100_02,2,100,50,30,10,2690,2825,"5,21290946006775","0,047787610619469","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2151,N,2_100_02,2,100,51,30,10,2690,2819,"5,13132119178772","0,045760908123448","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2152,N,2_100_02,2,100,52,30,10,2690,2811,"5,43918514251709","0,0430451796513696","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2153,N,2_100_02,2,100,53,30,10,2690,2833,"5,26270937919617","0,0504765266501941","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2154,N,2_100_02,2,100,54,30,10,2690,2830,"5,50313520431519","0,049469964664311","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2155,N,2_100_02,2,100,55,30,10,2690,2826,"5,76669859886169","0,0481245576786978","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2156,N,2_100_02,2,100,56,30,10,2690,2820,"5,49233412742615","0,0460992907801418","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2157,N,2_100_02,2,100,57,30,10,2690,2834,"5,60156154632568","0,0508115737473536","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2158,N,2_100_02,2,100,58,30,10,2690,2818,"5,34954309463501","0,0454222853087296","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2159,N,2_100_02,2,100,59,30,10,2690,2826,"5,49387931823731","0,0481245576786978","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2160,N,2_100_02,2,100,60,30,10,2690,2837,"5,64256048202515","0,0518152978498414","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2161,N,2_100_02,2,100,61,30,10,2690,2806,"5,36554765701294","0,0413399857448325","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2162,N,2_100_02,2,100,62,30,10,2690,2814,"5,40565633773804","0,0440653873489694","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2163,N,2_100_02,2,100,63,30,10,2690,2825,"5,46879959106445","0,047787610619469","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2164,N,2_100_02,2,100,64,30,10,2690,2806,"5,20446300506592","0,0413399857448325","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2165,N,2_100_02,2,100,65,30,10,2690,2823,"5,57682514190674","0,0471130003542331","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2166,N,2_100_02,2,100,66,30,10,2690,2827,"5,32368564605713","0,048461266360099","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2167,N,2_100_02,2,100,67,30,10,2690,2834,"5,5330548286438","0,0508115737473536","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2168,N,2_100_02,2,100,68,30,10,2690,2823,"5,38262224197388","0,0471130003542331","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2169,N,2_100_02,2,100,69,30,10,2690,2824,"5,59939455986023","0,0474504249291785","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2170,N,2_100_02,2,100,70,30,10,2690,2838,"5,2383599281311","0,0521494009866103","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2171,N,2_100_02,2,100,71,30,10,2690,2810,"5,33511424064636","0,0427046263345196","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2172,N,2_100_02,2,100,72,30,10,2690,2828,"5,67203545570374","0,0487977369165488","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2173,N,2_100_02,2,100,73,30,10,2690,2817,"5,32773661613464","0,0450834220802272","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2174,N,2_100_02,2,100,74,30,10,2690,2815,"5,53974556922913","0,044404973357016","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2175,N,2_100_02,2,100,75,30,10,2690,2828,"5,14790868759155","0,0487977369165488","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2176,N,2_100_02,2,100,76,30,10,2690,2837,"5,21436524391174","0,0518152978498414","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2177,N,2_100_02,2,100,77,30,10,2690,2801,"5,75416922569275","0,0396287040342735","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2178,N,2_100_02,2,100,78,30,10,2690,2825,"5,03611135482788","0,047787610619469","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2179,N,2_100_02,2,100,79,30,10,2690,2836,"5,2068784236908","0,0514809590973202","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2180,N,2_100_02,2,100,80,30,10,2690,2834,"5,13922452926636","0,0508115737473536","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2181,N,2_100_02,2,100,81,30,10,2690,2816,"5,471355676651","0,0447443181818182","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2182,N,2_100_02,2,100,82,30,10,2690,2826,"5,40193891525269","0,0481245576786978","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2183,N,2_100_02,2,100,83,30,10,2690,2846,"5,13941097259522","0,0548137737174982","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2184,N,2_100_02,2,100,84,30,10,2690,2826,"5,22880244255066","0,0481245576786978","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2185,N,2_100_02,2,100,85,30,10,2690,2834,"5,44222855567932","0,0508115737473536","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2186,N,2_100_02,2,100,86,30,10,2690,2832,"5,30251264572144","0,0501412429378531","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2187,N,2_100_02,2,100,87,30,10,2690,2850,"5,24043965339661","0,056140350877193","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2188,N,2_100_02,2,100,88,30,10,2690,2798,"5,45254635810852","0,0385989992852037","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2189,N,2_100_02,2,100,89,30,10,2690,2846,"5,34035491943359","0,0548137737174982","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2190,N,2_100_02,2,100,90,30,10,2690,2814,"5,28915238380432","0,0440653873489694","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2191,N,2_100_02,2,100,91,30,10,2690,2828,"5,04284238815308","0,0487977369165488","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2192,N,2_100_02,2,100,92,30,10,2690,2809,"5,63927364349365","0,0423638305446778","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2193,N,2_100_02,2,100,93,30,10,2690,2834,"5,38878583908081","0,0508115737473536","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2194,N,2_100_02,2,100,94,30,10,2690,2814,"5,42642974853516","0,0440653873489694","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2195,N,2_100_02,2,100,95,30,10,2690,2828,"5,08018732070923","0,0487977369165488","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2196,N,2_100_02,2,100,96,30,10,2690,2793,"5,52458882331848","0,0368779090583602","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2197,N,2_100_02,2,100,97,30,10,2690,2829,"5,16924333572388","0,0491339696005656","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2198,N,2_100_02,2,100,98,30,10,2690,2814,"5,03070116043091","0,0440653873489694","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2199,N,2_100_02,2,100,99,30,10,2690,2836,"5,60757851600647","0,0514809590973202","175,4691","13,2464750028074","2822,03","0,0340082187811963","0,184413174098805","5,37365952730179",Greedy,4
2200,N,2_100_03,2,100,0,30,10,2573,2699,"5,53455710411072","0,0466839570211189","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2201,N,2_100_03,2,100,1,30,10,2573,2690,"5,81787967681885","0,0434944237918216","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2202,N,2_100_03,2,100,2,30,10,2573,2687,"5,66001319885254","0,0424264979531076","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2203,N,2_100_03,2,100,3,30,10,2573,2686,"5,45354461669922","0,0420699925539836","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2204,N,2_100_03,2,100,4,30,10,2573,2679,"5,77738642692566","0,0395670026129153","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2205,N,2_100_03,2,100,5,30,10,2573,2693,"5,41515302658081","0,0445599702933531","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2206,N,2_100_03,2,100,6,30,10,2573,2703,"5,88827681541443","0,048094709581946","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2207,N,2_100_03,2,100,7,30,10,2573,2698,"5,56142711639404","0,0463306152705708","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2208,N,2_100_03,2,100,8,30,10,2573,2689,"6,0334677696228","0,0431387132763109","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2209,N,2_100_03,2,100,9,30,10,2573,2713,"5,52187037467957","0,0516033910799853","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2210,N,2_100_03,2,100,10,30,10,2573,2705,"5,64822721481323","0,0487985212569316","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2211,N,2_100_03,2,100,11,30,10,2573,2690,"5,68827772140503","0,0434944237918216","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2212,N,2_100_03,2,100,12,30,10,2573,2683,"5,48357486724854","0,0409988818486769","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2213,N,2_100_03,2,100,13,30,10,2573,2702,"5,19879031181335","0,0477424130273871","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2214,N,2_100_03,2,100,14,30,10,2573,2687,"5,48485589027405","0,0424264979531076","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2215,N,2_100_03,2,100,15,30,10,2573,2700,"5,36072731018066","0,047037037037037","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2216,N,2_100_03,2,100,16,30,10,2573,2678,"5,47720718383789","0,0392083644510829","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2217,N,2_100_03,2,100,17,30,10,2573,2689,"5,39875268936157","0,0431387132763109","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2218,N,2_100_03,2,100,18,30,10,2573,2688,"5,10714983940125","0,0427827380952381","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2219,N,2_100_03,2,100,19,30,10,2573,2692,"5,44009113311768","0,0442050520059435","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2220,N,2_100_03,2,100,20,30,10,2573,2694,"4,81476974487305","0,0449146250927988","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2221,N,2_100_03,2,100,21,30,10,2573,2676,"5,22496581077576","0,0384902840059791","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2222,N,2_100_03,2,100,22,30,10,2573,2689,"5,35476183891296","0,0431387132763109","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2223,N,2_100_03,2,100,23,30,10,2573,2686,"5,35292339324951","0,0420699925539836","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2224,N,2_100_03,2,100,24,30,10,2573,2693,"5,12964224815369","0,0445599702933531","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2225,N,2_100_03,2,100,25,30,10,2573,2675,"5,46372628211975","0,0381308411214953","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2226,N,2_100_03,2,100,26,30,10,2573,2680,"5,21785664558411","0,0399253731343284","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2227,N,2_100_03,2,100,27,30,10,2573,2695,"5,31361293792725","0,0452690166975881","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2228,N,2_100_03,2,100,28,30,10,2573,2693,"5,42546129226685","0,0445599702933531","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2229,N,2_100_03,2,100,29,30,10,2573,2688,"5,57781672477722","0,0427827380952381","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2230,N,2_100_03,2,100,30,30,10,2573,2689,"5,57138061523438","0,0431387132763109","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2231,N,2_100_03,2,100,31,30,10,2573,2688,"5,34374380111694","0,0427827380952381","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2232,N,2_100_03,2,100,32,30,10,2573,2680,"5,33217620849609","0,0399253731343284","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2233,N,2_100_03,2,100,33,30,10,2573,2705,"5,20793914794922","0,0487985212569316","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2234,N,2_100_03,2,100,34,30,10,2573,2693,"5,45530986785889","0,0445599702933531","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2235,N,2_100_03,2,100,35,30,10,2573,2694,"5,35580635070801","0,0449146250927988","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2236,N,2_100_03,2,100,36,30,10,2573,2708,"5,26332998275757","0,0498522895125554","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2237,N,2_100_03,2,100,37,30,10,2573,2670,"5,17721915245056","0,0363295880149813","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2238,N,2_100_03,2,100,38,30,10,2573,2675,"5,3852379322052","0,0381308411214953","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2239,N,2_100_03,2,100,39,30,10,2573,2697,"5,29330253601074","0,0459770114942529","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2240,N,2_100_03,2,100,40,30,10,2573,2686,"5,20654940605164","0,0420699925539836","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2241,N,2_100_03,2,100,41,30,10,2573,2689,"4,99032926559448","0,0431387132763109","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2242,N,2_100_03,2,100,42,30,10,2573,2712,"5,16852164268494","0,0512536873156342","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2243,N,2_100_03,2,100,43,30,10,2573,2701,"5,05398273468018","0,0473898556090337","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2244,N,2_100_03,2,100,44,30,10,2573,2669,"5,4365406036377","0,0359685275384039","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2245,N,2_100_03,2,100,45,30,10,2573,2666,"5,42805981636047","0,0348837209302326","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2246,N,2_100_03,2,100,46,30,10,2573,2698,"5,36002850532532","0,0463306152705708","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
2247,N,2_100_03,2,100,47,30,10,2573,2687,"5,32302117347717","0,0424264979531076","98,5259","9,92602135802659","2690,21","0,046794827714337","0,216321121748055","5,36138952255249",Greedy,4
